Object_Id  Timestamp Type Lat Lng 
18 29  50.6258 3.03988
18 30  50.6256 3.03971
18 31  50.6254 3.03949
18 32  50.6252 3.03926
18 33  50.625 3.03904
18 34  50.6248 3.03884
18 35  50.6247 3.03872
18 36  50.6246 3.03857
18 37  50.6243 3.03835
18 38  50.6241 3.03813
18 39  50.6239 3.03791
18 40  50.6239 3.03783
18 41  50.6237 3.03767
18 42  50.6235 3.03747
18 43  50.6233 3.03734
18 44  50.6233 3.03746
18 45  50.6231 3.03765
18 46  50.6229 3.03784
18 47  50.6226 3.03803
18 48  50.6225 3.03818
18 49  50.6223 3.03837
18 50  50.622 3.03856
18 51  50.6219 3.03862
18 52  50.6216 3.03848
18 53  50.6214 3.03826
18 54  50.6213 3.03804
18 55  50.6212 3.03774
18 56  50.621 3.03746
18 57  50.6209 3.03729
18 58  50.6208 3.03701
18 59  50.6206 3.03674
18 60  50.6204 3.0363
20 0  50.6244 3.04032
20 1  50.6246 3.04002
20 2  50.6248 3.03978
20 3  50.6248 3.03971
20 4  50.6249 3.03997
20 5  50.6251 3.0403
20 6  50.6252 3.04062
20 7  50.6254 3.04095
20 8  50.6254 3.04124
20 9  50.6255 3.04139
20 10  50.6256 3.04169
20 11  50.6258 3.04194
20 12  50.6259 3.04225
20 13  50.6261 3.0425
20 14  50.6263 3.04271
20 15  50.6265 3.04292
20 16  50.6267 3.04314
20 17  50.6268 3.04325
20 18  50.6269 3.04344
20 19  50.6271 3.04373
20 20  50.6273 3.04404
20 21  50.6274 3.04431
20 22  50.6276 3.04458
20 23  50.6278 3.04481
20 24  50.6279 3.04509
20 25  50.6281 3.04536
20 26  50.6281 3.04557
20 27  50.6282 3.04575
20 28  50.6283 3.04591
20 29  50.6285 3.04622
20 30  50.6286 3.0465
20 31  50.6287 3.04667
20 32  50.6286 3.04677
20 33  50.6284 3.047
20 34  50.6282 3.04721
20 35  50.6282 3.04731
20 36  50.6283 3.04752
20 37  50.6284 3.04786
20 38  50.6285 3.04821
20 39  50.6286 3.04856
20 40  50.6287 3.04884
20 41  50.6288 3.0492
20 42  50.6289 3.04956
20 43  50.6289 3.04967
20 44  50.6289 3.04978
20 45  50.629 3.05008
20 46  50.629 3.05046
20 47  50.6291 3.05083
20 48  50.6292 3.05121
20 49  50.6293 3.05158
20 50  50.6293 3.05195
20 51  50.6294 3.05221
20 52  50.6294 3.05237
20 53  50.6295 3.05265
20 54  50.6295 3.0528
20 55  50.6296 3.05315
20 56  50.6297 3.05351
20 57  50.6298 3.05368
20 58  50.6299 3.054
20 59  50.63 3.0543
20 60  50.63 3.05442
20 61  50.6301 3.05463
20 62  50.6303 3.05465
20 63  50.6305 3.05467
20 64  50.6308 3.0547
20 65  50.631 3.05473
20 66  50.6313 3.05476
20 67  50.6315 3.05479
20 68  50.6317 3.05483
20 69  50.6319 3.05487
20 70  50.6321 3.05489
20 71  50.6322 3.0549
22 0  50.6322 3.0549
22 1  50.6319 3.05486
22 2  50.6317 3.05482
22 3  50.6314 3.05478
22 4  50.6313 3.05476
22 5  50.6311 3.05474
22 6  50.6309 3.05471
22 7  50.6306 3.05468
22 8  50.6304 3.05466
22 9  50.6301 3.05467
22 10  50.63 3.05446
22 11  50.63 3.05426
22 12  50.6299 3.05406
22 13  50.6298 3.05371
22 14  50.6297 3.05342
22 15  50.6297 3.05328
22 16  50.6296 3.05294
22 17  50.6295 3.05257
22 18  50.6294 3.05221
22 19  50.6293 3.05186
22 20  50.6293 3.05171
22 21  50.6292 3.05143
22 22  50.6292 3.05105
22 23  50.6291 3.05075
22 24  50.629 3.05037
22 25  50.6289 3.05
22 26  50.6289 3.04971
22 27  50.6289 3.04961
22 28  50.6289 3.04938
22 29  50.6288 3.04901
22 30  50.6287 3.04865
22 31  50.6286 3.04829
22 32  50.6285 3.048
22 33  50.6284 3.04765
22 34  50.6282 3.04731
22 35  50.6282 3.04718
22 36  50.6284 3.04704
22 37  50.6286 3.04681
22 38  50.6287 3.04661
22 39  50.6285 3.04631
22 40  50.6284 3.04601
22 41  50.6282 3.04573
22 42  50.6282 3.04562
22 43  50.6281 3.04546
22 44  50.628 3.04517
22 45  50.6279 3.04509
22 46  50.6278 3.04484
22 47  50.6276 3.04457
22 48  50.6274 3.0443
22 49  50.6273 3.04403
22 50  50.6271 3.04372
22 51  50.6269 3.04344
22 52  50.6268 3.04328
22 53  50.6268 3.04317
22 54  50.6266 3.04302
22 55  50.6264 3.0428
22 56  50.6262 3.04262
22 57  50.626 3.04242
22 58  50.626 3.04233
22 59  50.6258 3.04207
22 60  50.6257 3.04177
22 61  50.6255 3.04146
22 62  50.6254 3.0412
22 63  50.6254 3.04106
22 64  50.6253 3.04074
22 65  50.6252 3.04056
22 66  50.6251 3.04036
22 67  50.625 3.04004
22 68  50.6248 3.03972
22 69  50.6248 3.03969
22 70  50.6248 3.03982
22 71  50.6244 3.04032
24 0  50.6289 3.04974
24 1  50.629 3.05033
24 2  50.6291 3.0507
24 3  50.6292 3.05108
24 4  50.6292 3.05145
24 5  50.6293 3.0518
24 6  50.6293 3.05193
24 7  50.6294 3.05226
24 8  50.6295 3.05262
24 9  50.6295 3.05273
24 10  50.6296 3.05287
24 11  50.6296 3.05321
24 12  50.6296 3.0535
24 13  50.6294 3.05371
24 14  50.6292 3.05392
24 15  50.6292 3.05403
24 16  50.6293 3.05429
24 17  50.6293 3.05439
24 18  50.6295 3.05466
24 19  50.6296 3.05501
24 20  50.6297 3.05523
24 21  50.6298 3.05553
24 22  50.6299 3.05586
24 23  50.63 3.05619
24 24  50.6302 3.05652
24 25  50.6303 3.05666
24 26  50.6302 3.05674
24 27  50.6301 3.057
24 28  50.6299 3.05731
24 29  50.6298 3.05762
24 30  50.6296 3.05792
24 31  50.6295 3.05811
24 32  50.6294 3.05826
24 33  50.6293 3.05847
24 34  50.6292 3.05873
24 35  50.6291 3.05892
26 0  50.6291 3.05892
26 1  50.6293 3.05847
26 2  50.6294 3.05831
26 3  50.6295 3.05822
26 4  50.6296 3.05796
26 5  50.6298 3.05766
26 6  50.6299 3.05735
26 7  50.6301 3.05704
26 8  50.6302 3.05674
26 9  50.6302 3.0566
26 10  50.6301 3.05632
26 11  50.63 3.05599
26 12  50.6298 3.05566
26 13  50.6297 3.05533
26 14  50.6296 3.055
26 15  50.6296 3.05489
26 16  50.6294 3.05458
26 17  50.6293 3.05427
26 18  50.6292 3.05394
26 19  50.6293 3.05388
26 20  50.6294 3.05369
26 21  50.6297 3.05348
26 22  50.6296 3.05317
26 23  50.6296 3.05284
26 24  50.6295 3.05259
26 25  50.6294 3.05242
26 26  50.6294 3.05212
26 27  50.6293 3.05182
26 28  50.6293 3.05169
26 29  50.6292 3.05139
26 30  50.6291 3.05101
26 31  50.6291 3.05064
26 32  50.629 3.05026
26 33  50.6289 3.04974
28 0  50.6398 3.07903
28 1  50.6398 3.07879
28 2  50.6397 3.07849
28 3  50.6397 3.07817
28 4  50.6396 3.0778
28 5  50.6395 3.07744
28 6  50.6395 3.07707
28 7  50.6394 3.07678
28 8  50.6394 3.07664
28 9  50.6393 3.07652
28 10  50.6392 3.0762
28 11  50.6391 3.07586
28 12  50.639 3.07565
28 13  50.639 3.07547
28 14  50.6389 3.07522
28 15  50.6388 3.07507
28 16  50.6387 3.07473
28 17  50.6386 3.07439
28 18  50.6385 3.07416
28 19  50.6384 3.07392
28 20  50.6383 3.07358
28 21  50.6382 3.07324
28 22  50.638 3.0729
28 23  50.6379 3.07256
28 24  50.6378 3.07222
28 25  50.6377 3.07188
28 26  50.6375 3.07154
28 27  50.6375 3.07136
28 28  50.6374 3.07116
28 29  50.6373 3.07087
28 30  50.6372 3.07055
28 31  50.6371 3.07044
28 32  50.637 3.07013
28 33  50.637 3.06994
28 34  50.6368 3.06962
28 35  50.6368 3.06945
28 36  50.6367 3.06924
28 37  50.6366 3.06891
28 38  50.6364 3.06872
28 39  50.6362 3.06852
28 40  50.636 3.06833
28 41  50.6357 3.06821
28 42  50.6355 3.06815
28 43  50.6353 3.06817
28 44  50.6351 3.06827
28 45  50.6348 3.06846
28 46  50.6347 3.06858
28 47  50.6346 3.06824
28 48  50.6345 3.0679
28 49  50.6343 3.0678
28 50  50.6343 3.06767
28 51  50.6342 3.06745
28 52  50.634 3.06718
28 53  50.6339 3.06686
28 54  50.6338 3.06654
28 55  50.6337 3.0665
28 56  50.6335 3.06663
28 57  50.6334 3.06665
28 58  50.6333 3.06663
28 59  50.6331 3.06657
28 60  50.6328 3.0665
28 61  50.6326 3.06642
28 62  50.6323 3.06635
28 63  50.6321 3.06628
28 64  50.6319 3.06621
28 65  50.6317 3.06615
28 66  50.6316 3.06613
28 67  50.6313 3.0661
28 68  50.6313 3.06605
28 69  50.6311 3.06586
28 70  50.6309 3.0656
28 71  50.6307 3.06535
28 72  50.6306 3.06517
28 73  50.6304 3.06492
28 74  50.6302 3.06467
28 75  50.6301 3.06444
28 76  50.6299 3.06425
28 77  50.6297 3.06401
28 78  50.6296 3.06376
28 79  50.6294 3.06351
28 80  50.6292 3.06326
28 81  50.629 3.063
28 82  50.6288 3.06275
28 83  50.6286 3.0625
28 84  50.6284 3.06228
28 85  50.6282 3.06204
28 86  50.6281 3.06188
28 87  50.628 3.06175
28 88  50.6278 3.06181
28 89  50.6277 3.06178
28 90  50.6276 3.06159
28 91  50.6275 3.06144
28 92  50.6274 3.06151
28 93  50.6272 3.06161
28 94  50.627 3.0616
28 95  50.6267 3.06159
28 96  50.6266 3.06137
28 97  50.6265 3.06126
28 98  50.6263 3.06126
28 99  50.6261 3.06126
28 100  50.626 3.06126
28 101  50.6258 3.06127
28 102  50.6256 3.06127
28 103  50.6253 3.06128
28 104  50.6251 3.06129
28 105  50.6248 3.06129
28 106  50.6246 3.06129
28 107  50.6243 3.06128
28 108  50.6242 3.06128
28 109  50.624 3.06128
28 110  50.6238 3.06127
28 111  50.6236 3.06127
28 112  50.6234 3.06126
28 113  50.6232 3.06126
28 114  50.623 3.06125
28 115  50.6228 3.06115
28 116  50.6228 3.06076
28 117  50.6228 3.06037
28 118  50.6228 3.06007
28 119  50.6229 3.05971
28 120  50.6229 3.05936
28 121  50.6228 3.05934
28 122  50.6227 3.05944
28 123  50.6224 3.05958
28 124  50.6222 3.05971
28 125  50.622 3.05984
28 126  50.6218 3.05993
30 0  50.6218 3.05993
30 1  50.6221 3.05978
30 2  50.6223 3.05964
30 3  50.6224 3.05957
30 4  50.6226 3.05948
30 5  50.6228 3.05935
30 6  50.6229 3.05938
30 7  50.6229 3.05962
30 8  50.6229 3.06001
30 9  50.6228 3.0604
30 10  50.6228 3.06068
30 11  50.6228 3.06085
30 12  50.6228 3.06124
30 13  50.6229 3.06125
30 14  50.6231 3.06125
30 15  50.6233 3.06126
30 16  50.6236 3.06127
30 17  50.6238 3.06127
30 18  50.6241 3.06128
30 19  50.6242 3.06128
30 20  50.6244 3.06128
30 21  50.6246 3.06129
30 22  50.6249 3.0613
30 23  50.625 3.0613
30 24  50.6252 3.06129
30 25  50.6254 3.06128
30 26  50.6257 3.06127
30 27  50.6259 3.06126
30 28  50.626 3.06126
30 29  50.6262 3.06126
30 30  50.6265 3.06126
30 31  50.6267 3.06151
30 32  50.6269 3.0616
30 33  50.627 3.0616
30 34  50.6273 3.06161
30 35  50.6275 3.06146
30 36  50.6276 3.06159
30 37  50.6277 3.06182
30 38  50.6278 3.06181
30 39  50.628 3.06175
30 40  50.6282 3.06191
30 41  50.6282 3.06201
30 42  50.6284 3.06222
30 43  50.6286 3.06248
30 44  50.6288 3.06273
30 45  50.629 3.06298
30 46  50.6292 3.06324
30 47  50.6293 3.06349
30 48  50.6294 3.0636
30 49  50.6296 3.06378
30 50  50.6298 3.06403
30 51  50.63 3.06429
30 52  50.6301 3.06453
30 53  50.6302 3.06465
30 54  50.6303 3.06482
30 55  50.6305 3.06504
30 56  50.6307 3.06527
30 57  50.6309 3.06552
30 58  50.6311 3.06578
30 59  50.6313 3.06603
30 60  50.6315 3.06612
30 61  50.6317 3.06616
30 62  50.6318 3.06618
30 63  50.632 3.06624
30 64  50.6322 3.06631
30 65  50.6324 3.06637
30 66  50.6326 3.06643
30 67  50.6327 3.06646
30 68  50.633 3.06654
30 69  50.6332 3.06661
30 70  50.6334 3.06667
30 71  50.6334 3.06669
30 72  50.6336 3.06656
30 73  50.6337 3.0665
30 74  50.6338 3.06667
30 75  50.634 3.06699
30 76  50.6341 3.06732
30 77  50.6342 3.06763
30 78  50.6343 3.06778
30 79  50.6345 3.06785
30 80  50.6346 3.06819
30 81  50.6347 3.06855
30 82  50.6347 3.06858
30 83  50.6349 3.06839
30 84  50.6351 3.06823
30 85  50.6354 3.06814
30 86  50.6356 3.06819
30 87  50.6358 3.06824
30 88  50.6359 3.06829
30 89  50.6361 3.06848
30 90  50.6363 3.06867
30 91  50.6365 3.06881
30 92  50.6366 3.0689
30 93  50.6367 3.06915
30 94  50.6368 3.06949
30 95  50.6368 3.0696
30 96  50.6369 3.06991
30 97  50.637 3.0701
30 98  50.637 3.07032
30 99  50.6372 3.07057
30 100  50.6372 3.07073
30 101  50.6374 3.07103
30 102  50.6375 3.07138
30 103  50.6375 3.07155
30 104  50.6377 3.07188
30 105  50.6378 3.07222
30 106  50.6379 3.07256
30 107  50.638 3.0729
30 108  50.6382 3.07324
30 109  50.6383 3.07351
30 110  50.6384 3.07379
30 111  50.6385 3.07413
30 112  50.6386 3.07447
30 113  50.6387 3.07481
30 114  50.6389 3.07515
30 115  50.639 3.07545
30 116  50.6391 3.07572
30 117  50.6391 3.07585
30 118  50.6392 3.07615
30 119  50.6393 3.07626
30 120  50.6393 3.07659
30 121  50.6394 3.07684
30 122  50.6394 3.07699
30 123  50.6395 3.07735
30 124  50.6396 3.07772
30 125  50.6397 3.07809
30 126  50.6397 3.07837
30 127  50.6398 3.07876
30 128  50.6398 3.07903
32 0  50.6479 3.06471
32 1  50.6478 3.0642
32 2  50.6478 3.06381
32 3  50.6478 3.06365
32 4  50.6477 3.06371
32 5  50.6475 3.06387
32 6  50.6473 3.06405
32 7  50.647 3.06423
32 8  50.6468 3.06442
32 9  50.6466 3.06459
32 10  50.6465 3.06471
32 11  50.6463 3.06483
32 12  50.6463 3.06471
32 13  50.6461 3.06439
32 14  50.646 3.06404
32 15  50.646 3.06392
32 16  50.6459 3.06365
32 17  50.6457 3.06331
32 18  50.6456 3.06296
32 19  50.6455 3.06264
32 20  50.6454 3.06231
32 21  50.6453 3.06211
32 22  50.6453 3.06189
32 23  50.6451 3.06157
32 24  50.645 3.06124
32 25  50.6448 3.06095
32 26  50.6447 3.06061
32 27  50.6446 3.06026
32 28  50.6445 3.05994
32 29  50.6445 3.05983
32 30  50.6443 3.05953
32 31  50.6443 3.05939
32 32  50.6442 3.05915
32 33  50.644 3.05882
32 34  50.6439 3.05852
32 35  50.6439 3.05841
32 36  50.6438 3.05811
32 37  50.6437 3.05776
32 38  50.6436 3.05741
32 39  50.6434 3.05707
32 40  50.6433 3.05674
32 41  50.6432 3.05641
32 42  50.643 3.05608
32 43  50.6429 3.0558
32 44  50.6429 3.05568
32 45  50.6427 3.05536
32 46  50.6426 3.05501
32 47  50.6425 3.05467
32 48  50.6424 3.05445
32 49  50.6423 3.05412
32 50  50.6423 3.05401
32 51  50.6422 3.05373
32 52  50.642 3.05359
32 53  50.6417 3.05361
32 54  50.6415 3.05362
32 55  50.6412 3.05364
32 56  50.6411 3.05365
32 57  50.641 3.05366
32 58  50.6407 3.05368
32 59  50.6405 3.05371
32 60  50.6402 3.05373
32 61  50.64 3.05375
32 62  50.6398 3.05377
32 63  50.6396 3.05379
32 64  50.6393 3.05379
32 65  50.6392 3.05368
32 66  50.6389 3.05352
32 67  50.6387 3.05331
32 68  50.6386 3.05306
32 69  50.6384 3.05283
32 70  50.6384 3.05272
32 71  50.6383 3.05251
32 72  50.6382 3.05249
32 73  50.6382 3.05257
32 74  50.638 3.05243
32 75  50.6378 3.05223
32 76  50.6376 3.05202
32 77  50.6376 3.05228
32 78  50.6374 3.05263
32 79  50.6373 3.05298
32 80  50.6372 3.05333
32 81  50.6371 3.05368
32 82  50.637 3.05403
32 83  50.6369 3.05439
32 84  50.6369 3.0546
32 85  50.6368 3.05451
32 86  50.6366 3.05428
32 87  50.6364 3.05405
32 88  50.6362 3.05381
32 89  50.6363 3.05361
32 90  50.6365 3.05333
32 91  50.6367 3.05305
32 92  50.6368 3.05281
32 93  50.6367 3.05275
32 94  50.6368 3.05256
32 95  50.6369 3.05226
32 96  50.6371 3.05197
32 97  50.6373 3.05171
32 98  50.6374 3.05162
32 99  50.6373 3.05158
32 100  50.6373 3.05147
32 101  50.6371 3.05128
32 102  50.6368 3.05108
32 103  50.6367 3.05092
32 104  50.6365 3.05076
32 105  50.6363 3.05056
32 106  50.6361 3.05038
32 107  50.6361 3.05028
32 108  50.6361 3.04997
32 109  50.6361 3.04959
32 110  50.636 3.0492
32 111  50.636 3.04882
32 112  50.6359 3.04843
32 113  50.6359 3.04805
32 114  50.6358 3.04767
32 115  50.6357 3.04728
32 116  50.6357 3.04698
32 117  50.6357 3.04682
32 118  50.6357 3.04652
32 119  50.6355 3.04669
32 120  50.6355 3.04678
32 121  50.6354 3.04668
32 122  50.6352 3.04653
32 123  50.635 3.04631
32 124  50.6348 3.04608
32 125  50.6346 3.04585
32 126  50.6344 3.04562
32 127  50.6342 3.04538
32 128  50.634 3.04518
32 129  50.6338 3.04497
32 130  50.6336 3.04476
32 131  50.6334 3.04452
32 132  50.6332 3.04421
32 133  50.6331 3.0439
32 134  50.6329 3.04358
32 135  50.6328 3.04327
32 136  50.6326 3.04296
32 137  50.6325 3.0427
32 138  50.6324 3.04258
32 139  50.6323 3.04229
32 140  50.6321 3.04198
32 141  50.632 3.04167
32 142  50.6318 3.04137
32 143  50.6317 3.04107
32 144  50.6315 3.04076
32 145  50.6314 3.04046
32 146  50.6313 3.04035
32 147  50.6311 3.04016
32 148  50.631 3.03985
32 149  50.6308 3.03954
32 150  50.6307 3.03923
32 151  50.6305 3.03892
32 152  50.6304 3.03861
32 153  50.6303 3.03855
32 154  50.6302 3.03832
32 155  50.6301 3.038
32 156  50.6299 3.03768
32 157  50.6298 3.03745
32 158  50.6296 3.03715
32 159  50.6295 3.03684
32 160  50.6293 3.03655
32 161  50.6293 3.03644
34 0  50.6293 3.03644
34 1  50.6291 3.03666
34 2  50.6289 3.03689
34 3  50.6287 3.03714
34 4  50.6285 3.03739
34 5  50.6283 3.03763
34 6  50.6282 3.03786
34 7  50.628 3.03808
34 8  50.6278 3.03831
34 9  50.6276 3.03855
34 10  50.6274 3.0388
34 11  50.6272 3.03905
34 12  50.627 3.03922
34 13  50.6269 3.03946
34 14  50.6268 3.03964
34 15  50.6266 3.03985
34 16  50.6265 3.03985
34 17  50.6263 3.03987
34 18  50.6261 3.03989
34 19  50.6258 3.03992
34 20  50.6256 3.03972
34 21  50.6254 3.03949
34 22  50.6252 3.03927
34 23  50.625 3.03905
34 24  50.6248 3.03885
34 25  50.6247 3.03872
34 26  50.6246 3.03857
34 27  50.6244 3.03841
34 28  50.6242 3.03819
34 29  50.624 3.03797
34 30  50.6238 3.03776
34 31  50.6236 3.03756
34 32  50.6234 3.03739
34 33  50.6233 3.03733
34 34  50.6231 3.03711
34 35  50.6229 3.03688
34 36  50.6227 3.03667
34 37  50.6225 3.03646
34 38  50.6223 3.03626
34 39  50.6222 3.0362
34 40  50.6221 3.03602
34 41  50.6219 3.03585
34 42  50.6217 3.03563
34 43  50.6215 3.03544
34 44  50.6213 3.03525
34 45  50.6211 3.03507
34 46  50.6209 3.03499
34 47  50.6208 3.03498
34 48  50.6207 3.03492
34 49  50.6206 3.03479
34 50  50.6205 3.03473
34 51  50.6202 3.03457
34 52  50.62 3.03436
34 53  50.6198 3.03417
34 54  50.6196 3.03399
34 55  50.6194 3.03381
34 56  50.6192 3.03363
34 57  50.6191 3.03357
34 58  50.6189 3.03342
34 59  50.6187 3.03326
34 60  50.6185 3.03304
34 61  50.6184 3.03285
34 62  50.6186 3.03272
34 63  50.6185 3.03243
34 64  50.6184 3.03209
34 65  50.6183 3.03178
34 66  50.6182 3.03139
34 67  50.6182 3.03101
34 68  50.6181 3.03069
34 69  50.6181 3.03036
34 70  50.6181 3.03027
34 71  50.618 3.03001
34 72  50.618 3.02993
34 73  50.6178 3.0299
34 74  50.6176 3.03004
34 75  50.6174 3.03025
34 76  50.6173 3.03027
34 77  50.6173 3.03022
34 78  50.6171 3.03001
34 79  50.6169 3.02976
34 80  50.6167 3.0295
34 81  50.6165 3.02923
34 82  50.6164 3.029
34 83  50.6163 3.02872
36 0  50.6163 3.02872
36 1  50.6165 3.02908
36 2  50.6166 3.02938
36 3  50.6168 3.02964
36 4  50.617 3.02989
36 5  50.6172 3.03015
36 6  50.6173 3.03027
36 7  50.6174 3.03021
36 8  50.6176 3.03006
36 9  50.6178 3.0299
36 10  50.618 3.02995
36 11  50.618 3.03009
36 12  50.6181 3.03045
36 13  50.6182 3.03083
36 14  50.6182 3.03111
36 15  50.6182 3.03124
36 16  50.6183 3.0316
36 17  50.6183 3.03197
36 18  50.6184 3.03224
36 19  50.6186 3.03255
36 20  50.6185 3.03279
36 21  50.6184 3.03288
36 22  50.6185 3.03298
36 23  50.6187 3.0332
36 24  50.6188 3.0334
36 25  50.619 3.03356
36 26  50.6193 3.0337
36 27  50.6195 3.03389
36 28  50.6197 3.03407
36 29  50.6199 3.03425
36 30  50.6201 3.03445
36 31  50.6203 3.03465
36 32  50.6206 3.03479
36 33  50.6207 3.03485
36 34  50.6208 3.03499
36 35  50.6211 3.03507
36 36  50.6211 3.03513
36 37  50.6213 3.03528
36 38  50.6215 3.03548
36 39  50.6217 3.03571
36 40  50.6219 3.03592
36 41  50.6222 3.03612
36 42  50.6224 3.03633
36 43  50.6226 3.03653
36 44  50.6228 3.03674
36 45  50.623 3.03695
36 46  50.6232 3.03717
36 47  50.6233 3.03734
36 48  50.6234 3.0374
36 49  50.6235 3.03746
36 50  50.6237 3.03764
36 51  50.6239 3.03785
36 52  50.6239 3.03793
36 53  50.6241 3.0381
36 54  50.6243 3.03832
36 55  50.6245 3.03854
36 56  50.6247 3.03876
36 57  50.6248 3.03883
36 58  50.625 3.03901
36 59  50.6252 3.03923
36 60  50.6254 3.03945
36 61  50.6256 3.03968
36 62  50.6258 3.0399
36 63  50.626 3.04008
36 64  50.6261 3.04021
36 65  50.6263 3.04034
36 66  50.6265 3.04055
36 67  50.6266 3.04069
36 68  50.6267 3.04077
36 69  50.6269 3.04097
36 70  50.6271 3.04118
36 71  50.6273 3.0414
36 72  50.6274 3.04155
36 73  50.6275 3.04165
36 74  50.6277 3.04185
36 75  50.6277 3.04217
36 76  50.6279 3.04244
36 77  50.6281 3.04265
36 78  50.6283 3.04286
36 79  50.6285 3.04307
36 80  50.6287 3.04329
36 81  50.6289 3.04352
36 82  50.629 3.04373
36 83  50.6291 3.04388
36 84  50.6291 3.04407
36 85  50.6292 3.04424
36 86  50.6294 3.04454
36 87  50.6295 3.04485
36 88  50.6297 3.04515
36 89  50.6298 3.0455
36 90  50.6299 3.04582
36 91  50.6301 3.04613
36 92  50.6301 3.04625
36 93  50.6302 3.04646
36 94  50.6303 3.04677
36 95  50.6304 3.04698
36 96  50.6305 3.04731
36 97  50.6306 3.04757
36 98  50.6307 3.0477
36 99  50.6308 3.04801
36 100  50.631 3.04832
36 101  50.631 3.04846
36 102  50.6311 3.04867
36 103  50.6313 3.04896
36 104  50.6314 3.04927
36 105  50.6316 3.0496
36 106  50.6316 3.04983
36 107  50.6318 3.05017
36 108  50.6319 3.0505
36 109  50.632 3.05084
36 110  50.6321 3.05105
36 111  50.6322 3.0512
36 112  50.6324 3.05149
36 113  50.6325 3.05181
36 114  50.6326 3.05209
36 115  50.6327 3.05229
36 116  50.6328 3.05262
36 117  50.633 3.05294
36 118  50.6331 3.05317
36 119  50.6331 3.05332
36 120  50.6332 3.05353
36 121  50.6333 3.05388
36 122  50.6333 3.05398
36 123  50.6335 3.05424
36 124  50.6336 3.05452
36 125  50.6337 3.05464
36 126  50.6338 3.05493
36 127  50.6339 3.05515
36 128  50.634 3.05516
36 129  50.6342 3.05519
36 130  50.6343 3.0552
36 131  50.6345 3.05524
36 132  50.6348 3.05528
36 133  50.635 3.05532
36 134  50.6352 3.05535
36 135  50.6354 3.05539
36 136  50.6355 3.05547
36 137  50.6357 3.05574
36 138  50.6358 3.056
36 139  50.6359 3.05615
36 140  50.636 3.05627
36 141  50.6362 3.05656
36 142  50.6363 3.05682
36 143  50.6365 3.05708
36 144  50.6367 3.05734
36 145  50.6368 3.0575
36 146  50.6369 3.05765
36 147  50.6371 3.05791
36 148  50.6373 3.05818
36 149  50.6373 3.05828
36 150  50.6374 3.05842
36 151  50.6375 3.05838
36 152  50.6377 3.05835
36 153  50.638 3.05834
36 154  50.6382 3.05838
36 155  50.6385 3.05836
36 156  50.6387 3.05837
36 157  50.6389 3.05838
36 158  50.6389 3.05853
36 159  50.6389 3.05874
36 160  50.6391 3.0586
36 161  50.6393 3.05844
36 162  50.6395 3.05829
36 163  50.6398 3.05813
36 164  50.64 3.05795
36 165  50.6401 3.05791
36 166  50.6402 3.05807
36 167  50.6403 3.05842
36 168  50.6404 3.05874
36 169  50.6406 3.05904
36 170  50.6408 3.0593
36 171  50.641 3.05955
36 172  50.641 3.05965
36 173  50.6412 3.05989
36 174  50.6413 3.06007
36 175  50.6414 3.06038
36 176  50.6415 3.0607
36 177  50.6415 3.06082
36 178  50.6417 3.06113
36 179  50.6418 3.06147
36 180  50.6418 3.0616
36 181  50.6419 3.06186
36 182  50.6421 3.06218
36 183  50.6422 3.0625
36 184  50.6424 3.06282
36 185  50.6424 3.06296
36 186  50.6425 3.06325
36 187  50.6426 3.06354
36 188  50.6426 3.06351
36 189  50.6428 3.06336
36 190  50.643 3.06319
36 191  50.6432 3.06299
36 192  50.6434 3.06278
36 193  50.6436 3.06259
36 194  50.6438 3.06239
36 195  50.644 3.06218
36 196  50.6442 3.06215
36 197  50.6444 3.06216
36 198  50.6447 3.06216
36 199  50.6449 3.0622
36 200  50.6452 3.06218
36 201  50.6453 3.06216
36 202  50.6454 3.06244
36 203  50.6455 3.06276
36 204  50.6457 3.0631
36 205  50.6458 3.06344
36 206  50.6459 3.06378
36 207  50.646 3.06403
36 208  50.6461 3.06418
36 209  50.6462 3.06451
36 210  50.6463 3.06483
36 211  50.6465 3.06468
36 212  50.6467 3.0645
36 213  50.6469 3.06432
36 214  50.6472 3.06413
36 215  50.6474 3.06395
36 216  50.6476 3.06377
36 217  50.6478 3.06365
36 218  50.6478 3.06393
36 219  50.6479 3.06431
36 220  50.6479 3.06471
38 0  50.6376 3.07776
38 1  50.6378 3.07814
38 2  50.6379 3.07846
38 3  50.6379 3.07867
38 4  50.6377 3.07888
38 5  50.6375 3.07908
